Run,Classifier,Parameters,is_fit,Acc,Precision,Recall,F1
249,SVC,"{'C': 5, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9915308295287943,0.9910256405788559,0.9915308295287943,0.9911740506199797
250,SVC,"{'C': 5, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9915308295287943,0.9910256405788559,0.9915308295287943,0.9911740506199797
251,SVC,"{'C': 5, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9602333542914939,0.9917210184143093,0.9602333542914939,0.9738804797161009
252,SVC,"{'C': 5, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9602333542914939,0.9917210184143093,0.9602333542914939,0.9738804797161009
253,SVC,"{'C': 5, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9921869965772917,0.9918634081078717,0.9921869965772917,0.9918204011052522
254,SVC,"{'C': 5, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9921869965772917,0.9918634081078717,0.9921869965772917,0.9918204011052522
255,SVC,"{'C': 5, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9382900949166816,0.9919496974852985,0.9382900949166816,0.9600857450452469
256,SVC,"{'C': 5, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9382900949166816,0.9919496974852985,0.9382900949166816,0.9600857450452469
257,SVC,"{'C': 5, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9927516164800743,0.9928288580132099,0.9927516164800743,0.9925318272927814
258,SVC,"{'C': 5, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9927516164800743,0.9928288580132099,0.9927516164800743,0.9925318272927814
259,SVC,"{'C': 5, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9379390861848442,0.9920663610538017,0.9379390861848442,0.9599561962536903
260,SVC,"{'C': 5, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9379390861848442,0.9920663610538017,0.9379390861848442,0.9599561962536903
261,SVC,"{'C': 5, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9915308295287943,0.9910256405788559,0.9915308295287943,0.9911740506199797
262,SVC,"{'C': 5, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9915308295287943,0.9910256405788559,0.9915308295287943,0.9911740506199797
263,SVC,"{'C': 5, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9602333542914939,0.9917210184143093,0.9602333542914939,0.9738804797161009
264,SVC,"{'C': 5, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9602333542914939,0.9917210184143093,0.9602333542914939,0.9738804797161009
265,SVC,"{'C': 5, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.991927581562272,0.9915206276482232,0.991927581562272,0.9915556218728904
266,SVC,"{'C': 5, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.991927581562272,0.9915206276482232,0.991927581562272,0.9915556218728904
267,SVC,"{'C': 5, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9378933242547625,0.9918332436682841,0.9378933242547625,0.9599333970536872
268,SVC,"{'C': 5, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9378933242547625,0.9918332436682841,0.9378933242547625,0.9599333970536872
269,SVC,"{'C': 5, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9927516164800743,0.9928288580132099,0.9927516164800743,0.9925318272927814
270,SVC,"{'C': 5, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9927516164800743,0.9928288580132099,0.9927516164800743,0.9925318272927814
271,SVC,"{'C': 5, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9378780442758694,0.992065791314235,0.9378780442758694,0.9599180385295574
272,SVC,"{'C': 5, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9378780442758694,0.992065791314235,0.9378780442758694,0.9599180385295574
273,SVC,"{'C': 5, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9915308295287943,0.9910256405788559,0.9915308295287943,0.9911740506199797
274,SVC,"{'C': 5, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9915308295287943,0.9910256405788559,0.9915308295287943,0.9911740506199797
275,SVC,"{'C': 5, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9602333542914939,0.9917210184143093,0.9602333542914939,0.9738804797161009
276,SVC,"{'C': 5, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9602333542914939,0.9917210184143093,0.9602333542914939,0.9738804797161009
277,SVC,"{'C': 5, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.991927581562272,0.9915206276482232,0.991927581562272,0.9915556218728904
278,SVC,"{'C': 5, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.991927581562272,0.9915206276482232,0.991927581562272,0.9915556218728904
279,SVC,"{'C': 5, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9378017538234964,0.991832128593242,0.9378017538234964,0.9598756630191518
280,SVC,"{'C': 5, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9378017538234964,0.991832128593242,0.9378017538234964,0.9598756630191518
281,SVC,"{'C': 5, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9927516164800743,0.9928288580132099,0.9927516164800743,0.9925318272927814
282,SVC,"{'C': 5, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9927516164800743,0.9928288580132099,0.9927516164800743,0.9925318272927814
283,SVC,"{'C': 5, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9379390861848442,0.9920663610538017,0.9379390861848442,0.9599561962536903
284,SVC,"{'C': 5, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9379390861848442,0.9920663610538017,0.9379390861848442,0.9599561962536903
285,SVC,"{'C': 5, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9915308295287943,0.9910256405788559,0.9915308295287943,0.9911740506199797
286,SVC,"{'C': 5, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9915308295287943,0.9910256405788559,0.9915308295287943,0.9911740506199797
287,SVC,"{'C': 5, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9602333542914939,0.9917210184143093,0.9602333542914939,0.9738804797161009
288,SVC,"{'C': 5, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9602333542914939,0.9917210184143093,0.9602333542914939,0.9738804797161009
289,SVC,"{'C': 15, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9911188277876406,0.9906402964824255,0.9911188277876406,0.9907638826557287
290,SVC,"{'C': 15, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9911188277876406,0.9906402964824255,0.9911188277876406,0.9907638826557287
291,SVC,"{'C': 15, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9532900592315737,0.9913007193679256,0.9532900592315737,0.9693939707155316
292,SVC,"{'C': 15, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9532900592315737,0.9913007193679256,0.9532900592315737,0.9693939707155316
293,SVC,"{'C': 15, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9932246671158683,0.9932754938720632,0.9932246671158683,0.9930045477858975
294,SVC,"{'C': 15, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9932246671158683,0.9932754938720632,0.9932246671158683,0.9930045477858975
295,SVC,"{'C': 15, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9427001280507404,0.9925437630932692,0.9427001280507404,0.9633328452532787
296,SVC,"{'C': 15, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9427001280507404,0.9925437630932692,0.9427001280507404,0.9633328452532787
297,SVC,"{'C': 15, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9917902457080917,0.9912640154827631,0.9917902457080917,0.9914232695861293
298,SVC,"{'C': 15, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9917902457080917,0.9912640154827631,0.9917902457080917,0.9914232695861293
299,SVC,"{'C': 15, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9606301051606941,0.9910936339164872,0.9606301051606941,0.9737950359347634
300,SVC,"{'C': 15, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9606301051606941,0.9910936339164872,0.9606301051606941,0.9737950359347634
301,SVC,"{'C': 15, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9911188277876406,0.9906402964824255,0.9911188277876406,0.9907638826557287
302,SVC,"{'C': 15, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9911188277876406,0.9906402964824255,0.9911188277876406,0.9907638826557287
303,SVC,"{'C': 15, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9533663555053348,0.9913012093095744,0.9533663555053348,0.9694438063998995
304,SVC,"{'C': 15, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9533663555053348,0.9913012093095744,0.9533663555053348,0.9694438063998995
305,SVC,"{'C': 15, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9932246671158683,0.9932754938720632,0.9932246671158683,0.9930045477858975
306,SVC,"{'C': 15, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9932246671158683,0.9932754938720632,0.9932246671158683,0.9930045477858975
307,SVC,"{'C': 15, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9427611653026048,0.9925295917948069,0.9427611653026048,0.9633651019322814
308,SVC,"{'C': 15, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9427611653026048,0.9925295917948069,0.9427611653026048,0.9633651019322814
309,SVC,"{'C': 15, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9917902457080917,0.9912640154827631,0.9917902457080917,0.9914232695861293
310,SVC,"{'C': 15, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9917902457080917,0.9912640154827631,0.9917902457080917,0.9914232695861293
311,SVC,"{'C': 15, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9606301051606941,0.9910936339164872,0.9606301051606941,0.9737950359347634
312,SVC,"{'C': 15, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9606301051606941,0.9910936339164872,0.9606301051606941,0.9737950359347634
313,SVC,"{'C': 15, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9930262881884355,0.9929977389513146,0.9930262881884355,0.9927541669216755
314,SVC,"{'C': 15, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9930262881884355,0.9929977389513146,0.9930262881884355,0.9927541669216755
315,SVC,"{'C': 15, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9418761990821978,0.9926020582475154,0.9418761990821978,0.9627142076363612
316,SVC,"{'C': 15, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9418761990821978,0.9926020582475154,0.9418761990821978,0.9627142076363612
317,SVC,"{'C': 15, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9932246671158683,0.9932754938720632,0.9932246671158683,0.9930045477858975
318,SVC,"{'C': 15, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9932246671158683,0.9932754938720632,0.9932246671158683,0.9930045477858975
319,SVC,"{'C': 15, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9427001280507404,0.9925437630932692,0.9427001280507404,0.9633328452532787
320,SVC,"{'C': 15, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9427001280507404,0.9925437630932692,0.9427001280507404,0.9633328452532787
321,SVC,"{'C': 15, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9917902457080917,0.9912640154827631,0.9917902457080917,0.9914232695861293
322,SVC,"{'C': 15, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9917902457080917,0.9912640154827631,0.9917902457080917,0.9914232695861293
323,SVC,"{'C': 15, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9606301051606941,0.9910936339164872,0.9606301051606941,0.9737950359347634
324,SVC,"{'C': 15, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9606301051606941,0.9910936339164872,0.9606301051606941,0.9737950359347634
325,SVC,"{'C': 15, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9930262881884355,0.9929977389513146,0.9930262881884355,0.9927541669216755
326,SVC,"{'C': 15, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9930262881884355,0.9929977389513146,0.9930262881884355,0.9927541669216755
327,SVC,"{'C': 15, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9419219796407206,0.9926023577203169,0.9419219796407206,0.9627434430877241
328,SVC,"{'C': 15, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9419219796407206,0.9926023577203169,0.9419219796407206,0.9627434430877241
329,SVC,"{'C': 15, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9932246671158683,0.9932754938720632,0.9932246671158683,0.9930045477858975
330,SVC,"{'C': 15, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9932246671158683,0.9932754938720632,0.9932246671158683,0.9930045477858975
331,SVC,"{'C': 15, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9427611653026048,0.9925295917948069,0.9427611653026048,0.9633651019322814
332,SVC,"{'C': 15, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9427611653026048,0.9925295917948069,0.9427611653026048,0.9633651019322814
333,SVC,"{'C': 15, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9917902457080917,0.9912640154827631,0.9917902457080917,0.9914232695861293
334,SVC,"{'C': 15, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9917902457080917,0.9912640154827631,0.9917902457080917,0.9914232695861293
335,SVC,"{'C': 15, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9606301051606941,0.9910936339164872,0.9606301051606941,0.9737950359347634
336,SVC,"{'C': 15, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9606301051606941,0.9910936339164872,0.9606301051606941,0.9737950359347634
337,SVC,"{'C': 15, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9929194703780482,0.9928483221813723,0.9929194703780482,0.9926452074134786
338,SVC,"{'C': 15, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9929194703780482,0.9928483221813723,0.9929194703780482,0.9926452074134786
339,SVC,"{'C': 15, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9445313608701511,0.9924200602352279,0.9445313608701511,0.9645426137789702
340,SVC,"{'C': 15, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9445313608701511,0.9924200602352279,0.9445313608701511,0.9645426137789702
341,SVC,"{'C': 15, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9932246671158683,0.9932754938720632,0.9932246671158683,0.9930045477858975
342,SVC,"{'C': 15, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9932246671158683,0.9932754938720632,0.9932246671158683,0.9930045477858975
343,SVC,"{'C': 15, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9427001280507404,0.9925437630932692,0.9427001280507404,0.9633328452532787
344,SVC,"{'C': 15, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9427001280507404,0.9925437630932692,0.9427001280507404,0.9633328452532787
345,SVC,"{'C': 15, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9917902457080917,0.9912640154827631,0.9917902457080917,0.9914232695861293
346,SVC,"{'C': 15, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9917902457080917,0.9912640154827631,0.9917902457080917,0.9914232695861293
347,SVC,"{'C': 15, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9606301051606941,0.9910936339164872,0.9606301051606941,0.9737950359347634
348,SVC,"{'C': 15, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9606301051606941,0.9910936339164872,0.9606301051606941,0.9737950359347634
349,SVC,"{'C': 15, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9928889500056997,0.9928195885272902,0.9928889500056997,0.9926137542046052
350,SVC,"{'C': 15, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9928889500056997,0.9928195885272902,0.9928889500056997,0.9926137542046052
351,SVC,"{'C': 15, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.944241409182897,0.9924171711623121,0.944241409182897,0.9643739806085238
352,SVC,"{'C': 15, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.944241409182897,0.9924171711623121,0.944241409182897,0.9643739806085238
353,SVC,"{'C': 15, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9932246671158683,0.9932754938720632,0.9932246671158683,0.9930045477858975
354,SVC,"{'C': 15, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9932246671158683,0.9932754938720632,0.9932246671158683,0.9930045477858975
355,SVC,"{'C': 15, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9427611653026048,0.9925295917948069,0.9427611653026048,0.9633651019322814
356,SVC,"{'C': 15, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9427611653026048,0.9925295917948069,0.9427611653026048,0.9633651019322814
357,SVC,"{'C': 15, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9917902457080917,0.9912640154827631,0.9917902457080917,0.9914232695861293
358,SVC,"{'C': 15, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9917902457080917,0.9912640154827631,0.9917902457080917,0.9914232695861293
359,SVC,"{'C': 15, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9606301051606941,0.9910936339164872,0.9606301051606941,0.9737950359347634
360,SVC,"{'C': 15, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9606301051606941,0.9910936339164872,0.9606301051606941,0.9737950359347634
361,SVC,"{'C': 20, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9912256432694726,0.9907408679073523,0.9912256432694726,0.9908705722885147
362,SVC,"{'C': 20, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9912256432694726,0.9907408679073523,0.9912256432694726,0.9908705722885147
363,SVC,"{'C': 20, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9582495638528883,0.9915789894428437,0.9582495638528883,0.9725955984092837
364,SVC,"{'C': 20, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9582495638528883,0.9915789894428437,0.9582495638528883,0.9725955984092837
365,SVC,"{'C': 20, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.993239926137765,0.9932899488227223,0.993239926137765,0.9930197379416148
366,SVC,"{'C': 20, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.993239926137765,0.9932899488227223,0.993239926137765,0.9930197379416148
367,SVC,"{'C': 20, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.945782563408798,0.9925734383638314,0.945782563408798,0.9652697583116285
368,SVC,"{'C': 20, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.945782563408798,0.9925734383638314,0.945782563408798,0.9652697583116285
369,SVC,"{'C': 20, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9917902433795364,0.9912481110397884,0.9917902433795364,0.9914156557784505
370,SVC,"{'C': 20, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9917902433795364,0.9912481110397884,0.9917902433795364,0.9914156557784505
371,SVC,"{'C': 20, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9606148461387974,0.990746915653981,0.9606148461387974,0.9736119765950064
372,SVC,"{'C': 20, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9606148461387974,0.990746915653981,0.9606148461387974,0.9736119765950064
373,SVC,"{'C': 20, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9912256432694726,0.9907408679073523,0.9912256432694726,0.9908705722885147
